,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,2pointer_MADE,2pointer_ATTEMPTS,3pointer_MADE,3pointer_ATTEMPTS,FreeThrow_MADE,FreeThrow_ATTEMPTS,OFFENSIVE_REBOUNDS,DEFENSIVE_REBOUNDS,REBOUNDS_TOTAL,ASSISTS,STEALS,BLOCKS,TURNOVERS,PERSONAL_FOULS,POINTS,SEASON,BIRTHDATE,AGE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,FIRST_SEASON,LAST_SEASON,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
4462,Matt Bonner,1610612759,SAS,San Antonio,2588,112.0,230.0,53.0,120.0,11.0,15.0,25.0,104.0,129.0,36.0,17.0,19.0,16.0,86.0,288.0,2012,1980-04-05,42.0,Florida,USA,82.0,235.0,12.0,2004.0,2015.0,2003.0,2.0,45.0
4463,Matt Carroll,1610612766,CHA,Charlotte,2679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2012,1980-08-28,41.0,Notre Dame,USA,78.0,212.0,9.0,2003.0,2012.0,0.0,0.0,0.0
4464,Maurice Harkless,1610612753,ORL,Orlando,203090,260.0,564.0,32.0,117.0,73.0,128.0,122.0,213.0,335.0,50.0,88.0,62.0,69.0,144.0,625.0,2012,1993-05-11,29.0,St. John's,USA,79.0,220.0,8.0,2012.0,2020.0,2012.0,1.0,15.0
4465,Metta World Peace,1610612747,LAL,Los Angeles,1897,332.0,824.0,141.0,412.0,124.0,169.0,101.0,271.0,372.0,112.0,122.0,42.0,98.0,198.0,929.0,2012,1979-11-13,42.0,St. John's,USA,79.0,260.0,17.0,1999.0,2016.0,1999.0,1.0,16.0
4466,Meyers Leonard,1610612757,POR,Portland,203086,151.0,277.0,3.0,7.0,72.0,89.0,80.0,175.0,255.0,33.0,11.0,38.0,49.0,168.0,377.0,2012,1992-02-27,30.0,Illinois,USA,84.0,260.0,8.0,2012.0,2020.0,2012.0,1.0,11.0
4467,Michael Beasley,1610612756,PHX,Phoenix,201563,310.0,766.0,45.0,144.0,94.0,126.0,52.0,230.0,282.0,111.0,31.0,34.0,144.0,107.0,759.0,2012,1989-01-09,33.0,Kansas State,USA,81.0,235.0,11.0,2008.0,2018.0,2008.0,1.0,2.0
4468,Michael Kidd-Gilchrist,1610612766,CHA,Charlotte,203077,281.0,613.0,2.0,9.0,140.0,187.0,131.0,324.0,455.0,117.0,54.0,70.0,101.0,164.0,704.0,2012,1993-09-26,28.0,Kentucky,USA,78.0,232.0,8.0,2012.0,2019.0,2012.0,1.0,2.0
4469,Mickael Gelabale,1610612750,MIN,Minnesota,101153,72.0,139.0,16.0,52.0,21.0,24.0,32.0,67.0,99.0,26.0,16.0,4.0,16.0,47.0,181.0,2012,1983-05-22,39.0,Real Madrid,France,79.0,215.0,3.0,2006.0,2012.0,2005.0,2.0,48.0
4470,Mickael Pietrus,1610612761,TOR,Toronto,2554,34.0,98.0,20.0,64.0,12.0,18.0,5.0,31.0,36.0,9.0,12.0,6.0,16.0,33.0,100.0,2012,1982-02-07,40.0,Pau Orthez,France,78.0,215.0,10.0,2003.0,2012.0,2003.0,1.0,11.0
4471,Mike Conley,1610612763,MEM,Memphis,201144,414.0,940.0,106.0,293.0,234.0,282.0,43.0,182.0,225.0,487.0,174.0,24.0,189.0,171.0,1168.0,2012,1987-10-11,34.0,Ohio State,USA,73.0,175.0,13.0,2007.0,2020.0,2007.0,1.0,4.0
4472,Mike Dunleavy,1610612749,MIL,Milwaukee,2399,276.0,624.0,128.0,299.0,105.0,128.0,31.0,260.0,291.0,145.0,39.0,35.0,90.0,135.0,785.0,2012,1980-09-15,41.0,Duke,USA,81.0,230.0,15.0,2002.0,2016.0,2002.0,1.0,3.0
4473,Mike Dunleavy,1610612749,MIL,Milwaukee,2399,276.0,624.0,128.0,299.0,105.0,128.0,31.0,260.0,291.0,145.0,39.0,35.0,90.0,135.0,785.0,2012,1954-03-21,68.0,South Carolina,USA,75.0,180.0,10.0,1976.0,1989.0,1976.0,6.0,99.0
4474,Mike James,1610612742,DAL,Dallas,2229,101.0,271.0,48.0,125.0,23.0,29.0,9.0,63.0,72.0,139.0,26.0,3.0,55.0,95.0,273.0,2012,1975-06-23,46.0,Duquesne,USA,74.0,188.0,11.0,2001.0,2013.0,0.0,0.0,0.0
4475,Mike James,1610612742,DAL,Dallas,2229,101.0,271.0,48.0,125.0,23.0,29.0,9.0,63.0,72.0,139.0,26.0,3.0,55.0,95.0,273.0,2012,1990-08-18,31.0,Lamar,USA,73.0,195.0,0.0,2017.0,2017.0,0.0,0.0,0.0
4476,Mike Miller,1610612748,MIA,Miami,2034,100.0,231.0,73.0,175.0,8.0,11.0,18.0,139.0,157.0,99.0,21.0,4.0,35.0,63.0,281.0,2012,1980-02-19,42.0,Florida,USA,80.0,218.0,17.0,2000.0,2016.0,2000.0,1.0,5.0
4477,Mike Scott,1610612737,ATL,Atlanta,203118,70.0,147.0,0.0,1.0,43.0,56.0,39.0,71.0,110.0,12.0,4.0,2.0,21.0,32.0,183.0,2012,1988-07-16,33.0,Virginia,USA,79.0,237.0,8.0,2012.0,2020.0,2012.0,2.0,43.0
4478,Miles Plumlee,1610612754,IND,Indiana,203101,5.0,21.0,0.0,0.0,3.0,4.0,12.0,10.0,22.0,2.0,0.0,3.0,3.0,5.0,13.0,2012,1988-09-01,33.0,Duke,USA,83.0,249.0,7.0,2012.0,2018.0,2012.0,1.0,26.0
4479,Mirza Teletovic,1610612751,BKN,Brooklyn,203141,71.0,185.0,37.0,108.0,9.0,11.0,33.0,62.0,95.0,23.0,13.0,8.0,20.0,53.0,188.0,2012,1985-09-17,36.0, ,Bosnia and Herzegovina,81.0,242.0,5.0,2012.0,2017.0,0.0,0.0,0.0
4480,Mo Williams,1610612762,UTA,Utah,2590,229.0,533.0,59.0,154.0,75.0,85.0,24.0,86.0,110.0,285.0,46.0,9.0,125.0,105.0,592.0,2012,1982-12-19,39.0,Alabama,USA,73.0,198.0,13.0,2003.0,2015.0,2003.0,2.0,47.0
4481,Monta Ellis,1610612749,MIL,Milwaukee,101145,597.0,1436.0,94.0,328.0,289.0,374.0,45.0,271.0,316.0,496.0,169.0,36.0,254.0,164.0,1577.0,2012,1985-10-26,36.0,No College,USA,75.0,185.0,12.0,2005.0,2016.0,2005.0,2.0,40.0
4482,Nando De Colo,1610612759,SAS,San Antonio,201986,105.0,241.0,31.0,82.0,35.0,44.0,23.0,115.0,138.0,138.0,41.0,6.0,81.0,87.0,276.0,2012,1987-06-23,34.0,France,France,77.0,195.0,2.0,2012.0,2013.0,2009.0,2.0,53.0
4483,Nate Robinson,1610612741,CHI,Chicago,101126,399.0,921.0,141.0,348.0,135.0,169.0,29.0,155.0,184.0,358.0,85.0,10.0,144.0,207.0,1074.0,2012,1984-05-31,38.0,Washington,USA,69.0,180.0,10.0,2005.0,2015.0,2005.0,1.0,21.0
4484,Nazr Mohammed,1610612741,CHI,Chicago,1737,66.0,180.0,0.0,2.0,34.0,47.0,73.0,122.0,195.0,26.0,21.0,32.0,24.0,97.0,166.0,2012,1977-09-05,44.0,Kentucky,USA,82.0,250.0,18.0,1998.0,2015.0,1998.0,1.0,29.0
4485,Nene,1610612764,WAS,Washington,2403,285.0,594.0,0.0,1.0,196.0,269.0,101.0,306.0,407.0,177.0,55.0,37.0,139.0,171.0,766.0,2012,1982-09-13,39.0, ,Brazil,83.0,250.0,17.0,2002.0,2018.0,2002.0,1.0,7.0
4486,Nick Collison,1610612760,OKC,Oklahoma City,2555,176.0,296.0,0.0,4.0,60.0,78.0,123.0,210.0,333.0,121.0,51.0,30.0,69.0,197.0,412.0,2012,1980-10-26,41.0,Kansas,USA,82.0,255.0,14.0,2003.0,2017.0,2003.0,1.0,12.0
4487,Nick Young,1610612755,PHI,Philadelphia,201156,224.0,542.0,75.0,210.0,105.0,128.0,24.0,106.0,130.0,84.0,36.0,14.0,50.0,84.0,628.0,2012,1985-06-01,36.0,Southern California,USA,79.0,210.0,11.0,2007.0,2018.0,2007.0,1.0,16.0
4488,Nicolas Batum,1610612757,POR,Portland,201587,352.0,833.0,165.0,444.0,178.0,210.0,97.0,315.0,412.0,360.0,91.0,83.0,190.0,139.0,1047.0,2012,1988-12-14,33.0,Le Mans,France,80.0,230.0,12.0,2008.0,2020.0,2008.0,1.0,25.0
4489,Nikola Pekovic,1610612750,MIN,Minnesota,201593,385.0,741.0,0.0,0.0,241.0,324.0,230.0,315.0,545.0,53.0,43.0,50.0,101.0,143.0,1011.0,2012,1986-01-03,36.0,Panathinaikos,Montenegro,83.0,307.0,6.0,2010.0,2016.0,2008.0,2.0,31.0
4490,Nikola Vucevic,1610612753,ORL,Orlando,202696,461.0,889.0,0.0,3.0,86.0,126.0,273.0,644.0,917.0,143.0,61.0,79.0,141.0,218.0,1008.0,2012,1990-10-24,31.0,Southern California,Montenegro,83.0,260.0,9.0,2011.0,2020.0,2011.0,1.0,16.0
4491,Nolan Smith,1610612757,POR,Portland,202701,42.0,114.0,6.0,28.0,20.0,28.0,7.0,20.0,27.0,35.0,7.0,1.0,29.0,26.0,110.0,2012,1988-07-25,33.0,Duke,USA,74.0,185.0,2.0,2011.0,2012.0,2011.0,1.0,21.0
4492,Norris Cole,1610612748,MIA,Miami,202708,179.0,425.0,35.0,98.0,52.0,80.0,18.0,112.0,130.0,164.0,57.0,7.0,104.0,155.0,445.0,2012,1988-10-13,33.0,Cleveland State,USA,74.0,175.0,6.0,2011.0,2016.0,2011.0,1.0,28.0
4493,O.J. Mayo,1610612742,DAL,Dallas,201564,461.0,1026.0,142.0,349.0,191.0,233.0,36.0,255.0,291.0,361.0,93.0,23.0,210.0,195.0,1255.0,2012,1987-11-05,34.0,Southern California,USA,77.0,210.0,8.0,2008.0,2015.0,2008.0,1.0,3.0
4494,Omer Asik,1610612745,HOU,Houston,201600,332.0,614.0,0.0,1.0,168.0,299.0,275.0,681.0,956.0,75.0,46.0,87.0,173.0,223.0,832.0,2012,1986-07-04,35.0,Fenerbahce,Turkey,84.0,255.0,8.0,2010.0,2017.0,2008.0,2.0,36.0
4495,Omri Casspi,1610612739,CLE,Cleveland,201956,63.0,160.0,25.0,76.0,22.0,41.0,20.0,94.0,114.0,28.0,25.0,12.0,22.0,45.0,173.0,2012,1988-06-22,33.0,Maccabi Tel Aviv,Israel,81.0,225.0,9.0,2009.0,2018.0,2009.0,1.0,23.0
4496,Orlando Johnson,1610612754,IND,Indiana,203111,72.0,180.0,36.0,94.0,23.0,32.0,20.0,90.0,110.0,47.0,11.0,9.0,29.0,51.0,203.0,2012,1989-03-11,33.0,Cal-Santa Barbara,USA,77.0,220.0,3.0,2012.0,2015.0,2012.0,2.0,36.0
4497,P.J. Tucker,1610612756,PHX,Phoenix,200782,210.0,444.0,22.0,70.0,64.0,86.0,132.0,218.0,350.0,109.0,62.0,19.0,67.0,145.0,506.0,2012,1985-05-05,37.0,Texas,USA,77.0,245.0,9.0,2006.0,2020.0,2006.0,2.0,35.0
4498,Pablo Prigioni,1610612752,NYK,New York,203143,100.0,220.0,53.0,134.0,22.0,25.0,41.0,102.0,143.0,236.0,69.0,2.0,86.0,127.0,275.0,2012,1977-05-17,45.0,Baskonia,Argentina,75.0,185.0,4.0,2012.0,2015.0,0.0,0.0,0.0
4499,Patrick Beverley,1610612745,HOU,Houston,201976,79.0,189.0,36.0,96.0,34.0,41.0,45.0,64.0,109.0,117.0,37.0,21.0,44.0,83.0,228.0,2012,1988-07-12,33.0,Arkansas,USA,73.0,180.0,8.0,2012.0,2020.0,2009.0,2.0,42.0
4500,Patrick Patterson,1610612745,HOU,Houston,202335,319.0,623.0,51.0,132.0,48.0,63.0,113.0,224.0,337.0,81.0,31.0,40.0,61.0,138.0,737.0,2012,1989-03-14,33.0,Kentucky,USA,80.0,235.0,10.0,2010.0,2020.0,2010.0,1.0,14.0
4501,Patty Mills,1610612759,SAS,San Antonio,201988,113.0,241.0,52.0,130.0,16.0,19.0,9.0,41.0,50.0,62.0,26.0,4.0,39.0,55.0,294.0,2012,1988-08-11,33.0,St.Mary's College of California,Australia,73.0,180.0,11.0,2009.0,2020.0,2009.0,2.0,55.0
4502,Pau Gasol,1610612747,LAL,Los Angeles,2200,270.0,579.0,8.0,28.0,125.0,178.0,111.0,310.0,421.0,200.0,24.0,61.0,104.0,93.0,673.0,2012,1980-07-06,41.0, ,Spain,84.0,250.0,18.0,2001.0,2018.0,2001.0,1.0,3.0
4503,Paul George,1610612754,IND,Indiana,202331,493.0,1176.0,170.0,469.0,221.0,274.0,88.0,515.0,603.0,327.0,143.0,51.0,233.0,227.0,1377.0,2012,1990-05-02,32.0,Fresno State,USA,80.0,220.0,10.0,2010.0,2020.0,2010.0,1.0,10.0
4504,Paul Millsap,1610612762,UTA,Utah,200794,429.0,875.0,13.0,39.0,264.0,356.0,177.0,377.0,554.0,201.0,102.0,80.0,138.0,232.0,1135.0,2012,1985-02-10,37.0,Louisiana Tech,USA,79.0,257.0,14.0,2006.0,2020.0,2006.0,2.0,47.0
4505,Paul Pierce,1610612738,BOS,Boston,1718,476.0,1092.0,145.0,382.0,333.0,423.0,45.0,442.0,487.0,370.0,84.0,30.0,214.0,210.0,1430.0,2012,1977-10-13,44.0,Kansas,USA,79.0,235.0,19.0,1998.0,2016.0,1998.0,1.0,10.0
4506,Perry Jones III,1610612760,OKC,Oklahoma City,203103,39.0,99.0,0.0,2.0,10.0,15.0,12.0,50.0,62.0,10.0,5.0,6.0,15.0,23.0,88.0,2012,1991-09-24,30.0,Baylor,USA,83.0,235.0,3.0,2012.0,2014.0,2012.0,1.0,28.0
4507,Quentin Richardson,1610612752,NYK,New York,2047,1.0,11.0,1.0,4.0,2.0,2.0,5.0,5.0,10.0,1.0,0.0,0.0,2.0,1.0,5.0,2012,1980-04-13,42.0,DePaul,USA,78.0,228.0,13.0,2000.0,2012.0,2000.0,1.0,18.0
4508,Quincy Acy,1610612761,TOR,Toronto,203112,42.0,75.0,1.0,2.0,31.0,38.0,30.0,47.0,77.0,11.0,13.0,15.0,17.0,53.0,116.0,2012,1990-10-06,31.0,Baylor,USA,79.0,240.0,6.0,2012.0,2018.0,2012.0,2.0,37.0
4509,Quincy Miller,1610612743,DEN,Denver,203113,4.0,12.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,9.0,2012,1992-11-18,29.0,Baylor,USA,81.0,210.0,3.0,2012.0,2014.0,2012.0,2.0,38.0
4510,Quincy Pondexter,1610612763,MEM,Memphis,202347,128.0,299.0,60.0,152.0,59.0,75.0,43.0,89.0,132.0,61.0,35.0,6.0,42.0,95.0,375.0,2012,1988-03-10,34.0,Washington,USA,79.0,230.0,7.0,2010.0,2018.0,2010.0,1.0,26.0
4511,Rajon Rondo,1610612738,BOS,Boston,200765,225.0,465.0,12.0,50.0,60.0,93.0,43.0,169.0,212.0,420.0,70.0,9.0,148.0,96.0,522.0,2012,1986-02-22,36.0,Kentucky,USA,73.0,180.0,14.0,2006.0,2020.0,2006.0,1.0,21.0
4512,Ramon Sessions,1610612766,CHA,Charlotte,201196,276.0,676.0,33.0,107.0,291.0,347.0,27.0,142.0,169.0,230.0,48.0,7.0,104.0,91.0,876.0,2012,1986-04-11,36.0,Nevada-Reno,USA,75.0,190.0,11.0,2007.0,2017.0,2007.0,2.0,56.0
4513,Randy Foye,1610612762,UTA,Utah,200751,293.0,738.0,178.0,434.0,118.0,144.0,17.0,110.0,127.0,167.0,66.0,27.0,92.0,190.0,882.0,2012,1983-09-24,38.0,Villanova,USA,76.0,218.0,11.0,2006.0,2016.0,2006.0,1.0,7.0
4514,Rashard Lewis,1610612748,MIA,Miami,1740,103.0,249.0,51.0,131.0,28.0,45.0,19.0,102.0,121.0,30.0,21.0,14.0,33.0,67.0,285.0,2012,1979-08-08,42.0,Elsik HS (TX),USA,82.0,235.0,15.0,1998.0,2013.0,1998.0,2.0,32.0
4515,Rasheed Wallace,1610612752,NYK,New York,739,55.0,142.0,22.0,69.0,14.0,20.0,11.0,72.0,83.0,6.0,13.0,15.0,10.0,40.0,146.0,2012,1974-09-17,47.0,North Carolina,USA,83.0,230.0,15.0,1995.0,2012.0,1995.0,1.0,4.0
4516,Ray Allen,1610612748,MIA,Miami,951,292.0,651.0,139.0,332.0,140.0,158.0,40.0,177.0,217.0,135.0,67.0,15.0,103.0,129.0,863.0,2012,1975-07-20,46.0,Connecticut,USA,77.0,205.0,17.0,1996.0,2013.0,1996.0,1.0,5.0
4517,Raymond Felton,1610612752,NYK,New York,101109,377.0,882.0,93.0,258.0,101.0,128.0,51.0,143.0,194.0,372.0,94.0,14.0,155.0,130.0,948.0,2012,1984-06-26,37.0,North Carolina,USA,73.0,205.0,14.0,2005.0,2018.0,2005.0,1.0,5.0
4518,Reggie Evans,1610612751,BKN,Brooklyn,2501,125.0,261.0,0.0,0.0,113.0,222.0,260.0,628.0,888.0,43.0,74.0,13.0,111.0,199.0,363.0,2012,1980-05-18,42.0,Iowa,USA,80.0,245.0,12.0,2002.0,2014.0,0.0,0.0,0.0
4519,Reggie Jackson,1610612760,OKC,Oklahoma City,202704,149.0,325.0,24.0,104.0,52.0,62.0,21.0,145.0,166.0,122.0,29.0,13.0,53.0,84.0,374.0,2012,1990-04-16,32.0,Boston College,USA,74.0,208.0,9.0,2011.0,2020.0,2011.0,1.0,24.0
4520,Reggie Williams,1610612766,CHA,Charlotte,202130,57.0,132.0,22.0,72.0,10.0,21.0,8.0,43.0,51.0,39.0,12.0,1.0,19.0,19.0,146.0,2012,1964-03-05,58.0,Georgetown,USA,78.07063365886896,211.14685155717208,9.0,1987.0,1996.0,1987.0,1.0,4.0
4521,Reggie Williams,1610612766,CHA,Charlotte,202130,57.0,132.0,22.0,72.0,10.0,21.0,8.0,43.0,51.0,39.0,12.0,1.0,19.0,19.0,146.0,2012,1986-09-14,35.0,Virginia Military Institute,USA,78.0,205.0,6.0,2009.0,2016.0,0.0,0.0,0.0
4522,Richard Hamilton,1610612741,CHI,Chicago,1888,204.0,475.0,16.0,52.0,66.0,77.0,16.0,67.0,83.0,119.0,24.0,5.0,84.0,93.0,490.0,2012,1978-02-14,44.0,Connecticut,USA,79.0,193.0,14.0,1999.0,2012.0,1999.0,1.0,7.0
4523,Richard Jefferson,1610612744,GSW,Golden State,2210,62.0,136.0,14.0,45.0,38.0,53.0,5.0,79.0,84.0,31.0,14.0,7.0,23.0,45.0,176.0,2012,1980-06-21,41.0,Arizona,USA,79.0,233.0,17.0,2001.0,2017.0,2001.0,1.0,13.0
4524,Ricky Rubio,1610612750,MIN,Minnesota,201937,185.0,514.0,27.0,92.0,211.0,264.0,44.0,185.0,229.0,418.0,137.0,5.0,172.0,143.0,608.0,2012,1990-10-21,31.0,FC Barcelona,Spain,75.0,190.0,9.0,2011.0,2020.0,2009.0,1.0,5.0
4525,Robert Sacre,1610612747,LAL,Los Angeles,203135,18.0,48.0,0.0,0.0,7.0,11.0,9.0,25.0,34.0,6.0,0.0,10.0,10.0,38.0,43.0,2012,1989-06-06,32.0,Gonzaga,Canada,84.0,270.0,4.0,2012.0,2015.0,2012.0,2.0,60.0
4526,Robin Lopez,1610612740,NOH,New Orleans,201577,384.0,719.0,0.0,0.0,161.0,207.0,226.0,236.0,462.0,64.0,32.0,128.0,110.0,167.0,929.0,2012,1988-04-01,34.0,Stanford,USA,84.0,281.0,12.0,2008.0,2020.0,2008.0,1.0,15.0
4527,Rodney Stuckey,1610612765,DET,Detroit,201155,304.0,748.0,55.0,182.0,213.0,272.0,43.0,169.0,212.0,270.0,51.0,17.0,134.0,127.0,876.0,2012,1986-04-21,36.0,Eastern Washington,USA,77.0,205.0,9.0,2007.0,2016.0,2007.0,1.0,15.0
4528,Rodrigue Beaubois,1610612742,DAL,Dallas,201958,65.0,176.0,21.0,72.0,30.0,38.0,9.0,48.0,57.0,84.0,19.0,4.0,33.0,54.0,181.0,2012,1988-02-24,34.0,Cholet,France,74.0,185.0,4.0,2009.0,2012.0,2009.0,1.0,25.0
4529,Roger Mason Jr.,1610612740,NOH,New Orleans,2427,132.0,305.0,66.0,159.0,39.0,43.0,11.0,121.0,132.0,74.0,26.0,11.0,51.0,104.0,369.0,2012,1980-09-10,41.0,Virginia,USA,77.0,205.0,10.0,2002.0,2013.0,2002.0,2.0,30.0
4530,Ronnie Brewer,1610612752,NYK,New York,200758,70.0,198.0,23.0,76.0,16.0,39.0,42.0,98.0,140.0,50.0,43.0,6.0,18.0,33.0,179.0,2012,1985-03-20,37.0,Arkansas,USA,79.0,235.0,7.0,2006.0,2013.0,2006.0,1.0,14.0
4531,Ronnie Price,1610612757,POR,Portland,101179,39.0,120.0,10.0,39.0,17.0,24.0,13.0,31.0,44.0,73.0,26.0,3.0,34.0,61.0,105.0,2012,1983-06-21,38.0,Utah Valley,USA,74.0,190.0,12.0,2005.0,2016.0,0.0,0.0,0.0
4532,Ronny Turiaf,1610612746,LAC,Los Angeles,101142,49.0,97.0,0.0,0.0,23.0,63.0,45.0,107.0,152.0,35.0,19.0,35.0,29.0,80.0,121.0,2012,1983-01-13,39.0,Gonzaga,France,82.0,249.0,9.0,2005.0,2014.0,2005.0,2.0,37.0
4533,Roy Hibbert,1610612754,IND,Indiana,201579,385.0,859.0,1.0,4.0,166.0,224.0,296.0,360.0,656.0,113.0,39.0,206.0,162.0,279.0,937.0,2012,1986-12-11,35.0,Georgetown,USA,86.0,270.0,9.0,2008.0,2016.0,2008.0,1.0,17.0
4534,Royal Ivey,1610612755,PHI,Philadelphia,2767,62.0,144.0,37.0,88.0,9.0,16.0,16.0,41.0,57.0,32.0,23.0,3.0,20.0,73.0,170.0,2012,1981-12-20,40.0,Texas,USA,76.0,200.0,9.0,2004.0,2013.0,2004.0,2.0,37.0
4535,Rudy Gay,1610612763,MEM,Memphis,200752,521.0,1253.0,84.0,260.0,240.0,295.0,99.0,362.0,461.0,202.0,113.0,53.0,198.0,182.0,1366.0,2012,1986-08-17,35.0,Connecticut,USA,80.0,250.0,14.0,2006.0,2020.0,2006.0,1.0,8.0
4536,Russell Westbrook,1610612760,OKC,Oklahoma City,201566,673.0,1535.0,97.0,300.0,460.0,575.0,111.0,317.0,428.0,607.0,145.0,24.0,273.0,189.0,1903.0,2012,1988-11-12,33.0,UCLA,USA,75.0,200.0,12.0,2008.0,2020.0,2008.0,1.0,4.0
4537,Ryan Anderson,1610612740,NOH,New Orleans,201583,472.0,1115.0,213.0,557.0,152.0,180.0,191.0,328.0,519.0,97.0,42.0,31.0,97.0,179.0,1309.0,2012,1988-05-06,34.0,California,USA,81.0,240.0,11.0,2008.0,2019.0,2008.0,1.0,21.0
4538,Ryan Hollins,1610612746,LAC,Los Angeles,200797,70.0,114.0,0.0,0.0,66.0,88.0,50.0,89.0,139.0,11.0,6.0,34.0,44.0,133.0,206.0,2012,1984-10-10,37.0,UCLA,USA,84.0,240.0,9.0,2006.0,2015.0,2006.0,2.0,50.0
4539,Sam Young,1610612754,IND,Indiana,201970,58.0,148.0,16.0,52.0,23.0,43.0,26.0,97.0,123.0,42.0,15.0,8.0,33.0,62.0,155.0,2012,1985-06-01,36.0,Pittsburgh,USA,78.0,225.0,4.0,2009.0,2012.0,2009.0,2.0,36.0
4540,Samardo Samuels,1610612739,CLE,Cleveland,202396,22.0,60.0,0.0,1.0,14.0,24.0,10.0,18.0,28.0,8.0,3.0,3.0,6.0,30.0,58.0,2012,1989-01-09,33.0,Louisville,Jamaica,78.07063365886896,211.14685155717208,2.0,2010.0,2017.0,0.0,0.0,0.0
4541,Samuel Dalembert,1610612749,MIL,Milwaukee,2223,137.0,253.0,1.0,1.0,38.0,55.0,105.0,171.0,276.0,21.0,17.0,53.0,51.0,90.0,313.0,2012,1980-05-10,42.0,Seton Hall,Haiti,83.0,255.0,13.0,2001.0,2014.0,2001.0,1.0,26.0
4542,Sasha Pavlovic,1610612757,POR,Portland,2562,42.0,119.0,18.0,60.0,1.0,6.0,7.0,49.0,56.0,32.0,24.0,5.0,14.0,59.0,103.0,2012,1983-11-15,38.0,Buducnost,Montenegro,79.0,235.0,10.0,2003.0,2012.0,2003.0,1.0,19.0
4543,Scott Machado,1610612745,HOU,Houston,203159,3.0,6.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,6.0,2.0,0.0,8.0,0.0,8.0,2012,1990-06-08,31.0,Iona,USA,73.0,205.0,1.0,2012.0,2018.0,0.0,0.0,0.0
4544,Sebastian Telfair,1610612756,PHX,Phoenix,2742,112.0,309.0,53.0,150.0,54.0,69.0,13.0,71.0,84.0,153.0,37.0,11.0,64.0,104.0,331.0,2012,1985-06-09,36.0,Abraham Lincoln HS (NY),USA,72.0,170.0,9.0,2004.0,2014.0,2004.0,1.0,13.0
4545,Serge Ibaka,1610612760,OKC,Oklahoma City,201586,446.0,778.0,20.0,57.0,143.0,191.0,222.0,395.0,617.0,43.0,28.0,242.0,125.0,213.0,1055.0,2012,1989-09-18,32.0,Ricoh Manresa,Republic of the Congo,82.0,235.0,11.0,2009.0,2020.0,2008.0,1.0,24.0
4546,Shane Battier,1610612748,MIA,Miami,2203,152.0,362.0,136.0,316.0,32.0,38.0,37.0,128.0,165.0,72.0,41.0,55.0,34.0,149.0,472.0,2012,1978-09-09,43.0,Duke,USA,80.0,220.0,12.0,2001.0,2013.0,2001.0,1.0,6.0
4547,Shannon Brown,1610612756,PHX,Phoenix,200769,240.0,571.0,39.0,141.0,98.0,125.0,44.0,105.0,149.0,108.0,59.0,15.0,74.0,92.0,617.0,2012,1985-11-29,36.0,Michigan State,USA,75.0,215.0,8.0,2006.0,2014.0,2006.0,1.0,25.0
4548,Shaun Livingston,1610612764,WAS,Washington,2733,166.0,346.0,0.0,4.0,85.0,98.0,31.0,127.0,158.0,215.0,48.0,31.0,76.0,127.0,417.0,2012,1985-09-11,36.0,No College,USA,79.0,192.0,15.0,2004.0,2018.0,2004.0,1.0,4.0
4549,Shavlik Randolph,1610612738,BOS,Boston,101183,28.0,48.0,0.0,0.0,11.0,27.0,28.0,42.0,70.0,4.0,8.0,7.0,10.0,38.0,67.0,2012,1983-11-24,38.0,Duke,USA,82.0,236.0,7.0,2005.0,2014.0,0.0,0.0,0.0
4550,Shawn Marion,1610612742,DAL,Dallas,1890,355.0,690.0,23.0,73.0,79.0,101.0,146.0,379.0,525.0,163.0,75.0,47.0,103.0,111.0,812.0,2012,1978-05-07,44.0,UNLV,USA,79.0,228.0,15.0,1999.0,2014.0,1999.0,1.0,9.0
4551,Shelvin Mack,1610612764,WAS,Washington,202714,58.0,126.0,18.0,49.0,9.0,16.0,3.0,37.0,40.0,68.0,15.0,0.0,34.0,39.0,143.0,2012,1990-04-22,32.0,Butler,USA,75.0,203.0,8.0,2011.0,2018.0,2011.0,2.0,34.0
4552,Solomon Jones,1610612752,NYK,New York,200780,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,2012,1984-07-16,37.0,South Florida,USA,82.0,235.0,7.0,2006.0,2013.0,2006.0,2.0,33.0
4553,Spencer Hawes,1610612755,PHI,Philadelphia,201150,376.0,811.0,31.0,87.0,122.0,157.0,173.0,417.0,590.0,183.0,24.0,113.0,131.0,233.0,905.0,2012,1988-04-28,34.0,Washington,USA,85.0,245.0,10.0,2007.0,2016.0,2007.0,1.0,10.0
