,PLAYER_NAME,BIRTHDATE,AGE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,TEAM_ID,FIRST_SEASON,LAST_SEASON,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
2863,Flip Murray,1979-07-29,42,Shaw,USA,75.0,200.0,8,1610612760,2002,2009,2002,2,41
2864,Jamal Murray,1997-02-23,25,Kentucky,Canada,75.0,215.0,4,1610612743,2016,2020,2016,1,7
2866,Lamond Murray,1973-04-20,49,California,USA,79.0,235.0,10,1610612746,1994,2005,1994,1,7
2867,Tracy Murray,1971-07-25,50,UCLA,USA,79.0,230.0,12,0,1992,2003,1992,1,18
2868,Dorie Murrey,1943-09-07,78,Detroit,USA,80.0,215.0,5,1610612760,1966,1971,1966,2,12
2869,Toure' Murry,1989-11-08,32,Wichita State,USA,77.0,195.0,2,0,2013,2014,0,0,0
2870,Dzanan Musa,1999-05-08,23, ,Bosnia and Herzegovina,81.0,217.0,2,1610612751,2018,2019,2018,1,29
2871,Mike Muscala,1991-07-01,30,Bucknell,USA,82.0,240.0,7,1610612760,2013,2020,2013,2,44
2872,Angelo Musi,1918-07-25,103,Temple,USA,69.0,145.0,2,1610612744,1946,1948,0,0,0
2873,Jerrod Mustaf,1969-10-28,52,Maryland,USA,82.0,238.0,3,1610612756,1990,1993,1990,1,17
2874,Dikembe Mutombo,1966-06-25,55,Georgetown,Congo,86.0,260.0,18,1610612743,1991,2008,1991,1,4
2875,Martin Muursepp,1974-09-26,47,Maccabi Tel Aviv,Estonia,81.0,235.0,1,1610612742,1996,1997,1996,1,25
2876,Pete Myers,1963-09-15,58,Arkansas-Little Rock,USA,78.0,180.0,8,0,1986,1997,1986,6,120
2877,Svi Mykhailiuk,1997-06-10,24,Kansas,Ukraine,79.0,205.0,2,1610612760,2018,2020,2018,2,47
2878,Mamadou N'diaye,1975-06-16,46,Auburn,Senegal,84.0,255.0,5,1610612761,2000,2004,2000,1,26
2879,Bob Naber,1929-09-03,92,Louisville,USA,75.0,185.0,0,1610610030,1952,1952,0,0,0
2880,Boris Nachamkin,1933-12-06,88,New York University,USA,78.0,210.0,0,1610612758,1954,1954,1954,2,16
2881,Bostjan Nachbar,1980-07-03,41,Benetton Treviso,Slovenia,81.0,221.0,6,1610612751,2002,2007,2002,1,15
2882,Abdel Nader,1993-09-25,28,Iowa State,Egypt,77.0,225.0,3,1610612756,2017,2020,2016,2,58
2885,Lee Nailon,1975-02-22,47,TCU,USA,81.0,241.0,5,0,2000,2005,1999,2,43
2886,Eduardo Najera,1976-07-11,45,Oklahoma,Mexico,80.0,235.0,12,1610612743,2000,2011,2000,2,38
2887,Larry Nance,1959-02-12,63,Clemson,USA,82.0,205.0,12,1610612756,1981,1993,1981,1,20
2888,Larry Nance Jr.,1993-01-01,29,Wyoming,USA,79.0,245.0,5,1610612739,2015,2020,2015,1,27
2889,Shabazz Napier,1991-07-14,30,Connecticut,USA,72.0,175.0,6,1610612764,2014,2019,2014,1,24
2891,Bob Nash,1950-08-24,71,Hawaii,USA,80.0,195.0,3,1610612758,1972,1978,1972,1,9
2892,Charles Nash,1942-07-24,79,Kentucky,USA,77.0,215.0,0,1610612747,1964,1964,1964,2,12
2893,Steve Nash,1974-02-07,48,Santa Clara,Canada,75.0,178.0,18,1610612756,1996,2013,1996,1,15
2894,Swen Nater,1950-01-14,72,UCLA,USA,83.0,240.0,7,1610612746,1976,1983,1973,1,16
2895,Howard Nathan,1972-01-21,50,Louisiana-Monroe,USA,71.0,175.0,0,1610612737,1995,1995,0,0,0
2896,Calvin Natt,1957-01-08,65,Louisiana-Monroe,USA,78.0,220.0,10,1610612757,1979,1989,1979,1,8
2897,Kenny Natt,1958-10-05,63,Louisiana-Monroe,USA,75.0,185.0,2,1610612762,1980,1984,1980,2,30
2899,Juan Carlos Navarro,1980-06-13,41,FC Barcelona,Spain,78.07063365886896,211.14685155717208,0,0,2007,2016,2002,2,39
2900,Hamady Ndiaye,1987-01-12,35,Rutgers,Senegal,84.0,235.0,2,0,2010,2013,2010,2,56
2901,Boniface Ndong,1977-09-03,44,Dijon,Senegal,84.0,205.0,0,0,2005,2005,0,0,0
2902,Maurice Ndour,1992-06-18,29,Ohio,Senegal,81.0,200.0,1,1610612752,2016,2016,0,0,0
2903,Craig Neal,1964-02-16,58,Georgia Tech,USA,77.0,165.0,1,1610612748,1988,1990,1988,3,71
2904,Gary Neal,1984-10-03,37,Towson,USA,76.0,210.0,6,0,2010,2016,0,0,0
2905,Jim Neal,1930-05-21,92,Wofford,USA,83.0,235.0,1,1610612755,1953,1954,1953,1,6
2906,Lloyd Neal,1950-12-10,71,Tennessee State,USA,79.0,225.0,6,1610612757,1972,1978,1972,3,31
2907,Ed Nealy,1960-02-19,62,Kansas State,USA,79.0,238.0,9,1610612758,1982,1992,1982,8,166
2908,Nemanja Nedovic,1991-06-16,30,Lietuvos rytas Vilnius,Serbia,75.0,192.0,1,1610612744,2013,2013,2013,1,30
2909,Al Negratti,1921-06-12,100,Seton Hall,USA,75.0,200.0,0,1610610036,1946,1946,0,0,0
2910,Barry Nelson,1949-09-19,72,Duquesne,USA,82.0,230.0,0,1610612749,1971,1971,1971,5,85
2911,DeMarcus Nelson,1985-11-02,36,Duke,USA,76.0,200.0,1,1610612744,2008,2008,0,0,0
2912,Don Nelson,1940-05-15,82,Iowa,USA,78.0,210.0,13,1610612738,1962,1975,1962,3,17
2913,Jameer Nelson,1982-02-09,40,St. Joseph's (PA),USA,72.0,190.0,14,1610612765,2004,2017,2004,1,20
2914,Louie Nelson,1951-05-28,71,Washington,USA,75.0,190.0,4,1610612762,1973,1977,1973,2,19
2915,Ruben Nembhard,1972-02-20,50,Weber State,USA,75.0,208.0,0,0,1996,1996,0,0,0
2916,Nene,1982-09-13,39, ,Brazil,83.0,250.0,17,1610612745,2002,2018,2002,1,7
2917,Tyrone Nesby,1976-01-31,46,UNLV,USA,78.0,245.0,3,1610612746,1998,2001,0,0,0
2918,Martin Nessley,1965-02-16,57,Duke,USA,86.0,260.0,0,1610612746,1987,1987,1987,6,116
2919,Rasho Nesterovic,1976-05-30,46,Virtus Bologna,Slovenia,84.0,255.0,12,1610612750,1998,2009,1998,1,17
2920,Raul Neto,1992-05-19,30,Murcia,Brazil,73.0,180.0,5,1610612764,2015,2020,2013,2,47
2921,Johnny Neumann,1951-09-11,70,Mississippi,USA,78.0,200.0,1,1610612747,1976,1977,1973,6,98
2922,Paul Neumann,1938-01-30,84,Stanford,USA,73.0,175.0,5,1610612755,1961,1966,1959,4,27
2923,Chuck Nevitt,1959-06-13,62,North Carolina State,USA,89.0,217.0,8,1610612765,1982,1993,1982,3,63
2924,Melvin Newbern,1967-06-11,54,Minnesota,USA,76.0,200.0,0,1610612765,1992,1992,0,0,0
2926,Ira Newble,1975-01-20,47,Miami (Ohio),USA,79.0,220.0,8,1610612739,2000,2007,0,0,0
2927,Mike Newlin,1949-01-02,73,Utah,USA,76.0,200.0,10,1610612745,1971,1981,1971,2,24
2928,Johnny Newman,1963-11-28,58,Richmond,USA,79.0,210.0,15,1610612749,1986,2001,1986,2,29
2929,Dave Newmark,1946-09-11,75,Columbia,USA,84.0,240.0,1,1610612741,1968,1969,1968,3,31
2930,Georges Niang,1993-06-17,28,Iowa State,USA,79.0,230.0,4,1610612762,2016,2020,2016,2,50
2931,Demetris Nichols,1984-09-04,37,Syracuse,USA,80.0,216.0,2,0,2007,2008,2007,2,53
2932,Jack Nichols,1926-04-09,96,Washington,USA,79.0,222.0,8,1610612738,1948,1957,1948,1,12
2933,Andrew Nicholson,1989-12-08,32,St. Bonaventure,Canada,81.0,250.0,5,1610612753,2012,2016,2012,1,19
2934,Gaylon Nickerson,1969-02-06,53,Nortwestern Oklahoma State,USA,75.0,190.0,0,0,1996,1996,1994,2,34
2935,Carl Nicks,1958-10-06,63,Indiana State,USA,73.0,175.0,2,1610612762,1980,1982,1980,1,23
2936,Rich Niemann,1946-07-02,75,St. Louis,USA,84.0,245.0,1,1610612749,1968,1969,1968,4,42
2937,John Niemiera,1921-05-26,101,Notre Dame,USA,73.0,165.0,1,1610612765,1948,1949,0,0,0
2938,Mike Niles,1955-03-31,67,California State-Fullerton,USA,78.0,225.0,0,1610612756,1980,1980,1979,4,83
2939,Kurt Nimphius,1958-03-13,64,Arizona State,USA,82.0,218.0,7,1610612742,1981,1989,1980,3,47
2940,Dyron Nix,1967-02-11,55,Tennessee,USA,79.0,210.0,0,1610612754,1989,1989,1989,2,29
2941,Norm Nixon,1955-10-11,66,Duquesne,USA,74.0,170.0,9,1610612747,1977,1988,1977,1,22
2942,Joakim Noah,1985-02-25,37,Florida,USA,83.0,232.0,13,1610612746,2007,2019,2007,1,9
2943,Chuck Noble,1931-07-24,90,Louisville,USA,76.0,190.0,6,1610612765,1955,1961,1954,4,30
2944,Andres Nocioni,1979-11-30,42,Tau Ceramica,Argentina,78.07063365886896,211.14685155717208,7,0,2004,2016,0,0,0
2945,David Noel,1984-02-27,38,North Carolina,USA,78.0,230.0,1,1610612749,2006,2006,2006,2,39
2946,Nerlens Noel,1994-04-10,28,Kentucky,USA,83.0,220.0,6,1610612752,2013,2020,2013,1,6
2947,Paul Noel,1924-08-04,97,Kentucky,USA,76.0,185.0,4,1610612752,1947,1951,0,0,0
2948,Lucas Nogueira,1992-07-26,29,Brazil,Brazil,84.0,220.0,4,1610612761,2014,2017,2013,1,16
2951,Jeff Nordgaard,1973-02-23,49,Wisconsin-Green Bay,USA,79.0,225.0,0,0,1997,1997,1996,2,53
2952,Robert Nordmann,1939-12-11,82,St. Louis,USA,82.0,225.0,3,1610612737,1961,1964,1961,3,25
2953,Johnny Norlander,1921-03-05,101,Hamline,USA,75.0,180.0,4,1610610036,1946,1950,0,0,0
2954,Connie Norman,1953-09-24,68,Arizona,USA,75.0,175.0,2,1610612755,1974,1978,1974,3,37
2955,Ken Norman,1964-09-05,57,Illinois,USA,80.0,215.0,9,0,1987,1996,1987,1,19
2956,Audie Norris,1960-12-18,61,Jackson State,USA,81.0,230.0,2,1610612757,1982,1984,1982,2,37
2957,Moochie Norris,1973-07-27,48,West Florida,USA,73.0,185.0,8,1610612745,1996,2005,1996,2,33
2958,Sylvester Norris,1957-02-18,65,Jackson State,USA,83.0,220.0,0,1610612759,1979,1979,1979,3,63
2960,Willie Norwood,1947-08-08,74,Alcorn State,USA,79.0,220.0,6,1610612765,1971,1977,1969,2,19
2961,George Nostrand,1924-01-25,98,Wyoming,USA,80.0,195.0,3,1610610032,1946,1949,0,0,0
2962,Stan Noszka,1920-09-19,101,Duquesne,USA,73.0,185.0,2,1610610031,1946,1948,0,0,0
2963,Mike Novak,1915-04-23,107,Loyola-Chicago,USA,81.0,219.0,2,1610612758,1948,1953,0,0,0
2964,Steve Novak,1983-06-13,38,Marquette,USA,82.0,225.0,10,0,2006,2016,2006,2,32
2965,Jaylen Nowell,1999-07-09,22,Washington,USA,76.0,201.0,1,1610612750,2019,2020,2019,2,43
2966,Mel Nowell,1939-12-27,82,Ohio State,USA,74.0,170.0,0,1610612764,1962,1962,1962,12,90
2967,Dirk Nowitzki,1978-06-19,43, ,Germany,84.0,245.0,21,1610612742,1998,2018,1998,1,9
2968,Frank Ntilikina,1998-07-28,23,Strasbourg IG,France,76.0,200.0,3,1610612752,2017,2020,2017,1,8
2969,Kendrick Nunn,1995-08-03,26,Oakland,USA,74.0,190.0,1,1610612748,2018,2020,0,0,0
2970,James Nunnally,1990-07-14,31,California-Santa Barbara,USA,79.0,208.0,1,0,2013,2018,0,0,0
2971,Jusuf Nurkic,1994-08-23,27,Cedevita,Bosnia and Herzegovina,83.0,290.0,6,1610612757,2014,2020,2014,1,16
2972,Dennis Nutt,1963-03-25,59,TCU,USA,74.0,170.0,0,1610612742,1986,1986,0,0,0
2973,David Nwaba,1993-01-14,29,Cal Poly-Obispo,USA,77.0,219.0,4,1610612745,2016,2020,0,0,0
2974,Julius Nwosu,1971-05-01,51,Liberty,USA,82.0,255.0,0,1610612759,1994,1994,0,0,0
2975,Charles O'Bannon,1975-02-22,47,UCLA,USA,77.0,209.0,1,1610612765,1997,1998,1997,2,31
2976,Ed O'Bannon,1972-08-14,49,UCLA,USA,80.0,222.0,1,0,1995,1996,1995,1,9
2977,John O'Boyle,1928-03-07,94,Colorado State,USA,74.0,185.0,0,1610612737,1952,1952,0,0,0
2978,Bob O'Brien,1927-01-26,95,Pepperdine,USA,76.0,190.0,1,1610612744,1947,1948,0,0,0
2980,JJ O'Brien,1992-04-08,30,San Diego State,USA,79.0,220.0,1,0,2015,2015,0,0,0
2981,Patrick O'Bryant,1986-06-20,35,Bradley,USA,84.0,250.0,4,1610612744,2006,2009,2006,1,9
2982,Johnny O'Bryant III,1993-06-01,28,Louisiana State,USA,81.0,257.0,3,0,2014,2017,2014,2,36
2983,Dermie O'Connell,1928-04-13,94,Holy Cross,USA,72.0,174.0,1,1610612738,1948,1949,0,0,0
2984,Andy O'Donnell,1925-03-10,97,Loyola-Maryland,USA,73.0,180.0,0,1610610024,1949,1949,0,0,0
2985,Francis O'Grady,1920-01-19,102,Georgetown,USA,71.0,160.0,2,1610610034,1946,1948,0,0,0
2986,Dick O'Keefe,1923-09-29,98,Santa Clara,USA,74.0,185.0,3,1610610036,1947,1950,1947,1,9
2988,Mike O'Koren,1958-02-07,64,North Carolina,USA,79.0,207.0,7,1610612751,1980,1987,1980,1,6
2989,Grady O'Malley,1948-04-25,74,Manhattan,USA,77.0,205.0,0,1610612737,1969,1969,1969,19,214
2990,Jermaine O'Neal,1978-10-13,43,Eau Claire HS (SC),USA,83.0,255.0,17,1610612754,1996,2013,1996,1,17
2991,Shaquille O'Neal,1972-03-06,50,Louisiana State,USA,85.0,325.0,18,1610612747,1992,2010,1992,1,1
2992,Royce O'Neale,1993-06-05,28,Baylor,USA,76.0,226.0,3,1610612762,2017,2020,0,0,0
2993,Mike O'Neill,1905-04-10,117,California,USA,75.0,210.0,0,1610612737,1952,1952,0,0,0
2994,Kyle O'Quinn,1990-03-26,32,Norfolk State,USA,81.0,250.0,8,1610612755,2012,2019,2012,2,49
2995,Kevin O'Shea,1925-07-10,96,Notre Dame,USA,74.0,175.0,2,1610610024,1950,1952,1950,1,10
2996,Garland O'Shields,1921-05-23,101,Tennessee,USA,73.0,195.0,0,1610610025,1946,1946,0,0,0
2997,Dan O'Sullivan,1968-03-03,54,Fordham,USA,82.0,250.0,3,1610612762,1990,1995,0,0,0
2998,Charles Oakley,1963-12-18,58,Virginia Union,USA,81.0,245.0,18,1610612752,1985,2003,1985,1,9
2999,Fabricio Oberto,1975-03-21,47,Valencia,Argentina,82.0,245.0,5,0,2005,2010,0,0,0
3000,Daniel Ochefu,1993-12-15,28,Villanova,USA,83.0,245.0,1,1610612764,2016,2016,0,0,0
3001,Greg Oden,1988-01-22,34,Ohio State,USA,84.0,273.0,3,1610612757,2007,2013,2007,1,1
3002,Lamar Odom,1979-11-06,42,Rhode Island,USA,82.0,230.0,14,1610612747,1999,2013,1999,1,4
3003,Carlos Ogden,1946-12-29,75,Santa Clara,USA,78.0,215.0,1,1610612755,1969,1970,1969,1,13
3004,Ralph Ogden,1948-01-25,74,Santa Clara,USA,77.0,205.0,0,1610612744,1970,1970,1970,4,53
3005,Alan Ogg,1967-07-05,54,Alabama-Birmingham,USA,86.0,240.0,2,1610612748,1990,1992,0,0,0
3006,Don Ohl,1936-04-18,86,Illinois,USA,75.0,190.0,9,1610612765,1960,1969,1958,5,36
3007,Tim Ohlbrecht,1988-08-30,33,Skyliners Frankfurt,Germany,83.0,255.0,1,1610612745,2012,2012,0,0,0
3008,Semi Ojeleye,1994-12-05,27,Southern Methodist,USA,78.0,240.0,3,1610612738,2017,2020,2017,2,37
3009,Emeka Okafor,1982-09-28,39,Connecticut,USA,82.0,255.0,10,1610612766,2004,2017,2004,1,2
3010,Jahlil Okafor,1995-12-15,26,Duke,USA,82.0,270.0,5,1610612765,2015,2020,2015,1,3
3011,Elie Okobo,1997-10-23,24,Elan Bearnais,France,75.0,190.0,2,1610612756,2018,2019,2018,2,31
3012,Josh Okogie,1998-09-01,23,Georgia Tech,Nigeria,76.0,213.0,2,1610612750,2018,2020,2018,1,20
3013,KZ Okpala,1999-04-28,23,Stanford,USA,80.0,215.0,1,1610612748,2019,2020,2019,2,32
3014,Mehmet Okur,1979-05-26,43,Efes Pilsen,Turkey,83.0,260.0,9,0,2002,2011,2001,2,37
3015,Victor Oladipo,1992-05-04,30,Indiana,USA,76.0,213.0,7,1610612745,2013,2020,2013,1,2
3016,Hakeem Olajuwon,1963-01-21,59,Houston,Nigeria,84.0,255.0,18,1610612745,1984,2002,1984,1,1
3017,Mark Olberding,1956-04-21,66,Minnesota,USA,80.0,225.0,10,1610612759,1976,1986,0,0,0
3018,Jawann Oldham,1957-07-04,64,Seattle,USA,84.0,215.0,9,1610612741,1980,1990,1980,2,41
3020,Frank Oleynick,1955-02-20,67,Seattle,USA,74.0,185.0,1,1610612760,1975,1976,1975,1,12
3021,John Olive,1955-03-01,67,Villanova,USA,79.0,210.0,1,1610612746,1978,1979,1977,8,168
3022,Brian Oliver,1968-06-01,53,Georgia Tech,USA,76.0,210.0,3,0,1990,1997,1990,2,32
3023,Dean Oliver,1978-11-05,43,Iowa,USA,71.0,175.0,1,1610612744,2001,2002,0,0,0
3024,Jimmy Oliver,1969-07-12,52,Purdue,USA,77.0,205.0,4,0,1991,1998,1991,2,39
3025,Kevin Ollie,1972-12-27,49,Connecticut,USA,74.0,195.0,13,1610612755,1997,2009,0,0,0
3026,Gene Ollrich,1922-06-30,99,Drake,USA,71.0,160.0,0,1610610037,1949,1949,0,0,0
3027,Michael Olowokandi,1975-04-03,47,Pacific,Nigeria,84.0,270.0,9,1610612746,1998,2006,1998,1,1
3028,Enoch Olsen,1940-07-25,81,Louisville,USA,80.0,220.0,6,1610612758,1962,1968,1962,2,13
3029,Kelly Olynyk,1991-04-19,31,Gonzaga,Canada,83.0,240.0,7,1610612748,2013,2020,2013,1,13
3030,Miye Oni,1997-08-04,24,Yale,USA,77.0,206.0,1,1610612762,2019,2020,2019,2,58
3031,Arinze Onuaku,1987-07-13,34,Syracuse,USA,81.0,255.0,2,0,2013,2016,0,0,0
3032,Chinanu Onuaku,1996-11-01,25,Louisville,USA,82.0,245.0,2,1610612745,2016,2017,2016,2,37
3033,Barry Orms,1946-05-01,76,St. Louis,USA,75.0,190.0,0,1610612764,1968,1968,1968,8,96
3035,Louis Orr,1958-05-07,64,Syracuse,USA,80.0,175.0,7,1610612752,1980,1987,1980,2,29
3036,Jose Ortiz,1963-10-25,58,Oregon State,USA,82.0,225.0,1,1610612762,1988,1989,1987,1,15
3037,Daniel Orton,1990-08-06,31,Kentucky,USA,82.0,275.0,2,0,2010,2013,2010,1,29
3038,Chuck Osborne,1939-01-21,83,Western Kentucky,USA,78.0,210.0,0,1610612755,1961,1961,1961,3,28
3039,Cedi Osman,1995-04-08,27,Anadolu Efes,Turkey,79.0,230.0,3,1610612739,2017,2020,2015,2,31
3041,Greg Ostertag,1973-03-06,49,Kansas,USA,86.0,280.0,10,0,1995,2005,1995,1,28
3042,Matt Othick,1969-03-16,53,Arizona,USA,74.0,165.0,0,1610612759,1992,1992,0,0,0
3043,Don Otten,1921-04-18,101,Bowling Green,USA,82.0,240.0,3,1610612737,1949,1952,0,0,0
3045,Kelly Oubre Jr.,1995-12-09,26,Kansas,USA,79.0,203.0,5,1610612744,2015,2020,2015,1,15
3046,Bo Outlaw,1971-04-13,51,Houston,USA,80.0,220.0,14,0,1993,2007,0,0,0
3047,Travis Outlaw,1984-09-18,37,Starkville HS (MS)/USA,USA,81.0,207.0,10,1610612757,2003,2013,2003,1,23
3049,Doug Overton,1969-08-03,52,La Salle,USA,75.0,190.0,11,1610612764,1992,2003,1991,2,40
3050,Andre Owens,1980-10-31,41,Houston,USA,76.0,200.0,2,1610612754,2005,2007,0,0,0
3051,Billy Owens,1969-05-01,53,Syracuse,USA,81.0,225.0,10,1610612744,1991,2002,1991,1,3
3052,Chris Owens,1979-03-01,43,Texas,USA,79.0,245.0,1,1610612763,2002,2002,2002,2,47
3053,Eddie Owens,1953-12-26,68,UNLV,USA,79.0,210.0,0,1610612746,1977,1977,1977,2,31
3054,James Owens,1925-09-02,96,Baylor,USA,75.0,185.0,1,1610612737,1949,1951,0,0,0
3055,Jim Owens,1950-05-01,72,Arizona State,USA,77.0,200.0,1,1610612756,1973,1974,1973,8,128
3056,Keith Owens,1969-05-31,53,UCLA,USA,79.0,225.0,0,1610612747,1991,1991,0,0,0
3057,Larry Owens,1983-01-08,39,Oral Roberts,USA,79.0,210.0,1,0,2010,2011,0,0,0
3058,Tariq Owens,1995-06-30,26,Texas Tech,USA,82.0,205.0,1,1610612756,2019,2019,0,0,0
3059,Tom Owens,1949-06-28,72,South Carolina,USA,82.0,215.0,6,1610612757,1976,1982,1971,4,58
3060,Ray Owes,1972-12-12,49,Arizona,USA,81.0,224.0,0,1610612744,1996,1996,0,0,0
3061,Olumide Oyedeji,1981-05-11,41,DJK Wurzburg,Nigeria,78.07063365886896,211.14685155717208,3,0,2000,2007,2000,2,42
3062,Joe Pace,1953-12-18,68,Coppin State,USA,82.0,220.0,1,1610612764,1976,1977,1976,2,31
3063,Zaza Pachulia,1984-02-10,38,"Tbilisi, Georgia",Georgia,83.0,270.0,16,1610612765,2003,2018,2003,2,42
3064,Robert Pack,1969-02-03,53,Southern California,USA,74.0,190.0,12,0,1991,2003,0,0,0
3065,Gerald Paddio,1965-04-21,57,UNLV,USA,79.0,205.0,2,1610612739,1990,1993,1988,3,74
3066,Scott Padgett,1976-04-19,46,Kentucky,USA,81.0,240.0,7,0,1999,2006,1999,1,28
3067,Marcus Paige,1993-09-11,28,North Carolina,USA,72.0,164.0,1,1610612766,2017,2017,2016,2,55
3068,Fred Paine,1925-12-07,96,Westminster,USA,77.0,210.0,0,1610610032,1948,1948,0,0,0
3069,Milt Palacio,1978-02-07,44,Colorado State,Belize,76.0,210.0,6,1610612761,1999,2005,0,0,0
3070,Togo Palazzi,1932-08-08,89,Holy Cross,USA,76.0,205.0,5,1610612755,1954,1959,1954,1,5
3071,Jim Palmer,1933-06-08,88,Dayton,USA,80.0,224.0,2,1610612752,1958,1960,1957,2,12
3072,John Palmer,1921-09-14,100,Princeton,USA,76.0,180.0,2,1610612752,1946,1948,0,0,0
3073,Walter Palmer,1968-10-23,53,Dartmouth,USA,85.0,215.0,1,1610612762,1990,1992,1990,2,33
3074,Andy Panko,1977-11-29,44,Lebanon Valley,USA,81.0,245.0,0,0,2000,2000,0,0,0
3075,Georgios Papagiannis,1997-07-03,24,Panathinaikos,Greece,85.0,240.0,1,1610612758,2016,2017,2016,1,13
3076,Kostas Papanikolaou,1990-07-31,31,FC Barcelona,Greece,80.0,235.0,1,0,2014,2015,2012,2,48
3077,Jannero Pargo,1979-10-22,42,Arkansas,USA,73.0,185.0,10,0,2002,2014,0,0,0
3078,Jeremy Pargo,1986-03-17,36,Gonzaga,USA,74.0,219.0,2,0,2011,2019,0,0,0
3080,Robert Parish,1953-08-30,68,Centenary-Louisiana,USA,85.0,244.0,20,1610612738,1976,1996,1976,1,8
3081,Medford Park,1933-04-11,89,Missouri,USA,74.0,205.0,4,1610612737,1955,1959,0,0,0
3082,Anthony Parker,1975-06-19,46,Bradley,USA,78.0,210.0,9,1610612761,1997,2011,1997,1,21
3083,Jabari Parker,1995-03-15,27,Duke,USA,80.0,245.0,6,1610612758,2014,2020,2014,1,2
3084,Smush Parker,1981-06-01,40,Fordham,USA,76.0,190.0,5,1610612747,2002,2007,0,0,0
3085,Sonny Parker,1955-03-22,67,Texas A&M,USA,78.0,200.0,5,1610612744,1976,1981,1976,1,17
3086,Tony Parker,1982-05-17,40,Paris Basket Racing,France,74.0,185.0,18,1610612766,2001,2018,2001,1,28
3088,Cherokee Parks,1972-10-11,49,Duke,USA,83.0,240.0,8,0,1995,2003,1995,1,12
3089,Jack Parr,1936-03-13,86,Kansas State,USA,81.0,220.0,0,1610612758,1958,1958,1958,10,70
3090,Doyle Parrack,1921-12-06,100,Oklahoma State,USA,72.0,165.0,0,1610610025,1946,1946,0,0,0
3091,Charlie Parsley,1925-10-13,96,Western Kentucky,USA,74.0,175.0,0,1610612744,1949,1949,0,0,0
3092,Chandler Parsons,1988-10-25,33,Florida,USA,81.0,230.0,8,0,2011,2019,2011,2,38
3093,Eric Paschall,1996-11-04,25,Villanova,USA,78.0,255.0,1,1610612744,2019,2020,2019,2,41
3094,Anzejs Pasecniks,1995-12-20,26, ,Latvia,85.0,229.0,1,0,2019,2020,2017,1,25
3095,Zarko Paspalj,1966-03-27,56,Partizan,Serbia,81.0,215.0,0,1610612759,1989,1989,0,0,0
3096,Marty Passaglia,1919-04-22,103,Santa Clara,USA,72.0,170.0,1,1610610036,1946,1948,0,0,0
3097,George A. Pastushok,1905-04-06,117,St. John's,USA,78.07063365886896,211.14685155717208,0,1610610032,1946,1946,0,0,0
3098,Myles Patrick,1954-11-16,67,Auburn,USA,80.0,220.0,0,1610612747,1980,1980,0,0,0
3099,Stan Patrick,1922-05-05,100,Illinois,USA,74.0,185.0,0,1610610037,1949,1949,0,0,0
3100,Andrae Patterson,1975-11-12,46,Indiana,USA,81.0,238.0,1,0,1998,1999,1998,2,46
3101,George Patterson,1939-11-26,82,Toledo,USA,79.0,230.0,0,1610612765,1967,1967,1961,12,100
3102,Lamar Patterson,1991-08-12,30,Pittsburgh,USA,77.0,225.0,1,0,2015,2016,2014,2,48
3103,Patrick Patterson,1989-03-14,33,Kentucky,USA,80.0,235.0,10,1610612746,2010,2020,2010,1,14
3104,Ruben Patterson,1975-07-31,46,Cincinnati,USA,77.0,223.0,10,0,1998,2007,1998,2,31
3105,Steve Patterson,1948-06-24,73,UCLA,USA,81.0,225.0,4,1610612739,1971,1975,1971,2,18
3106,Tommy Patterson,1948-10-15,73,Ouachita Baptist,USA,78.0,220.0,1,1610612764,1972,1973,1972,2,25
3107,Worthy Patterson,1931-06-17,90,Connecticut,USA,74.0,175.0,0,1610612737,1957,1957,0,0,0
3108,Justin Patton,1997-06-14,24,Creighton,USA,83.0,241.0,3,1610612745,2017,2020,2017,1,16
3109,Brandon Paul,1991-04-30,31,Illinois,USA,76.0,200.0,0,1610612759,2017,2017,0,0,0
3110,Chris Paul,1985-05-06,37,Wake Forest,USA,72.0,175.0,15,1610612756,2005,2020,2005,1,4
3111,Charlie Paulk,1946-06-14,75,Northeastern State,USA,80.0,219.0,2,1610612758,1968,1971,1968,1,7
3112,Jerry Paulson,1935-07-21,86,Manhattan,USA,74.0,185.0,0,1610612758,1957,1957,1957,3,17
3113,Billy Paultz,1948-07-30,73,St. John's,USA,83.0,235.0,8,1610612759,1976,1984,1970,7,103
3114,Sasha Pavlovic,1983-11-15,38,Buducnost,Montenegro,79.0,235.0,10,1610612739,2003,2012,2003,1,19
3115,Jim Paxson,1932-12-19,89,Dayton,USA,78.0,200.0,1,1610612747,1956,1957,1956,1,3
3116,Jim Paxson,1957-07-09,64,Dayton,USA,78.0,200.0,10,1610612757,1979,1989,1979,1,12
3117,John Paxson,1960-09-29,61,Notre Dame,USA,74.0,185.0,10,1610612741,1983,1993,1983,1,19
3118,Johnny Payak,1926-11-20,95,Bowling Green,USA,76.0,174.0,1,1610612737,1949,1952,0,0,0
3119,Adreian Payne,1991-02-19,31,Michigan State,USA,82.0,237.0,3,0,2014,2017,2014,1,15
3120,Cameron Payne,1994-08-08,27,Murray State,USA,73.0,183.0,5,1610612756,2015,2020,2015,1,14
3121,Kenny Payne,1966-11-25,55,Louisville,USA,80.0,195.0,3,1610612755,1989,1992,1989,1,19
